-180.0, 34.5
-180.0, 69.0
-178.5, -72.0
-178.5, -70.5
-178.5, -46.5
-178.5, 33.0
-178.5, 34.5
-178.5, 69.0
-177.0, -72.0
-177.0, -70.5
-177.0, -46.5
-177.0, 33.0
-177.0, 34.5
-177.0, 69.0
-175.5, -72.0
-175.5, -70.5
-175.5, -46.5
-175.5, 33.0
-175.5, 34.5
-175.5, 69.0
-174.0, -72.0
-174.0, -70.5
-174.0, -46.5
-174.0, 33.0
-174.0, 34.5
-174.0, 69.0
-172.5, -72.0
-172.5, -70.5
-172.5, -46.5
-172.5, 33.0
-172.5, 34.5
-172.5, 69.0
-171.0, -72.0
-171.0, -70.5
-171.0, -46.5
-171.0, 33.0
-171.0, 34.5
-171.0, 69.0
-169.5, -72.0
-169.5, -70.5
-169.5, -46.5
-169.5, 33.0
-169.5, 34.5
-169.5, 69.0
-168.0, -72.0
-168.0, -70.5
-168.0, -46.5
-168.0, 33.0
-168.0, 34.5
-168.0, 69.0
-166.5, -72.0
-166.5, -70.5
-166.5, -46.5
-166.5, 33.0
-166.5, 34.5
-166.5, 69.0
-165.0, -72.0
-165.0, -70.5
-165.0, -46.5
-165.0, 33.0
-165.0, 34.5
-165.0, 69.0
-163.5, -72.0
-163.5, -70.5
-163.5, -46.5
-163.5, 33.0
-163.5, 34.5
-163.5, 69.0
-162.0, -72.0
-162.0, -70.5
-162.0, -46.5
-162.0, 33.0
-162.0, 34.5
-162.0, 69.0
-160.5, -72.0
-160.5, -70.5
-160.5, -46.5
-160.5, 33.0
-160.5, 34.5
-160.5, 69.0
-159.0, -72.0
-159.0, -70.5
-159.0, -46.5
-159.0, 33.0
-159.0, 34.5
-159.0, 69.0
-157.5, -72.0
-157.5, -70.5
-157.5, -46.5
-157.5, 33.0
-157.5, 34.5
-157.5, 69.0
-156.0, -72.0
-156.0, -70.5
-156.0, -46.5
-156.0, 33.0
-156.0, 34.5
-156.0, 69.0
-154.5, -73.5
-154.5, -72.0
-154.5, -70.5
-154.5, -69.0
-154.5, -48.0
-154.5, -46.5
-154.5, -45.0
-154.5, 31.5
-154.5, 33.0
-154.5, 34.5
-154.5, 69.0
-153.0, -130.5
-153.0, -129.0
-153.0, -127.5
-153.0, -126.0
-153.0, -124.5
-153.0, -123.0
-153.0, -121.5
-153.0, -120.0
-153.0, -118.5
-153.0, -117.0
-153.0, -115.5
-153.0, -114.0
-153.0, -112.5
-153.0, -111.0
-153.0, -109.5
-153.0, -108.0
-153.0, -106.5
-153.0, -105.0
-153.0, -103.5
-153.0, -102.0
-153.0, -100.5
-153.0, -99.0
-153.0, -97.5
-153.0, -96.0
-153.0, -94.5
-153.0, -93.0
-153.0, -91.5
-153.0, -90.0
-153.0, -88.5
-153.0, -87.0
-153.0, -85.5
-153.0, -84.0
-153.0, -82.5
-153.0, -81.0
-153.0, -79.5
-153.0, -78.0
-153.0, -76.5
-153.0, -75.0
-153.0, -73.5
-153.0, -72.0
-153.0, -70.5
-153.0, -69.0
-153.0, -67.5
-153.0, -66.0
-153.0, -64.5
-153.0, -63.0
-153.0, -61.5
-153.0, -60.0
-153.0, -58.5
-153.0, -57.0
-153.0, -55.5
-153.0, -54.0
-153.0, -52.5
-153.0, -51.0
-153.0, -49.5
-153.0, -48.0
-153.0, -46.5
-153.0, -45.0
-153.0, -43.5
-153.0, -42.0
-153.0, -40.5
-153.0, -39.0
-153.0, -37.5
-153.0, -36.0
-153.0, -34.5
-153.0, -33.0
-153.0, -31.5
-153.0, -30.0
-153.0, -28.5
-153.0, -27.0
-153.0, -25.5
-153.0, -24.0
-153.0, -22.5
-153.0, -21.0
-153.0, -19.5
-153.0, -18.0
-153.0, -16.5
-153.0, -15.0
-153.0, -13.5
-153.0, -12.0
-153.0, -10.5
-153.0, -9.0
-153.0, -7.5
-153.0, -6.0
-153.0, -4.5
-153.0, -3.0
-153.0, -1.5
-153.0, 0.0
-153.0, 1.5
-153.0, 3.0
-153.0, 4.5
-153.0, 6.0
-153.0, 7.5
-153.0, 9.0
-153.0, 10.5
-153.0, 12.0
-153.0, 13.5
-153.0, 15.0
-153.0, 16.5
-153.0, 18.0
-153.0, 19.5
-153.0, 21.0
-153.0, 22.5
-153.0, 24.0
-153.0, 25.5
-153.0, 27.0
-153.0, 28.5
-153.0, 30.0
-153.0, 31.5
-153.0, 33.0
-153.0, 34.5
-153.0, 69.0
-151.5, -130.5
-151.5, -129.0
-151.5, -127.5
-151.5, -126.0
-151.5, -124.5
-151.5, -123.0
-151.5, -121.5
-151.5, -120.0
-151.5, -118.5
-151.5, -117.0
-151.5, -115.5
-151.5, -114.0
-151.5, -112.5
-151.5, -111.0
-151.5, -109.5
-151.5, -108.0
-151.5, -106.5
-151.5, -105.0
-151.5, -103.5
-151.5, -102.0
-151.5, -100.5
-151.5, -99.0
-151.5, -97.5
-151.5, -96.0
-151.5, -19.5
-151.5, -18.0
-151.5, -16.5
-151.5, 31.5
-151.5, 33.0
-151.5, 34.5
-151.5, 69.0
-150.0, -106.5
-150.0, -105.0
-150.0, -103.5
-150.0, -102.0
-150.0, -100.5
-150.0, -99.0
-150.0, -97.5
-150.0, -18.0
-150.0, 33.0
-150.0, 34.5
-150.0, 69.0
-148.5, -105.0
-148.5, -103.5
-148.5, -97.5
-148.5, -18.0
-148.5, 33.0
-148.5, 34.5
-148.5, 69.0
-147.0, -105.0
-147.0, -97.5
-147.0, -96.0
-147.0, -18.0
-147.0, 33.0
-147.0, 34.5
-147.0, 69.0
-145.5, -106.5
-145.5, -105.0
-145.5, -96.0
-145.5, -18.0
-145.5, 33.0
-145.5, 34.5
-145.5, 69.0
-144.0, -108.0
-144.0, -106.5
-144.0, -96.0
-144.0, -94.5
-144.0, -18.0
-144.0, 33.0
-144.0, 34.5
-144.0, 69.0
-142.5, -108.0
-142.5, -106.5
-142.5, -94.5
-142.5, -18.0
-142.5, 33.0
-142.5, 34.5
-142.5, 69.0
-141.0, -109.5
-141.0, -108.0
-141.0, -94.5
-141.0, -93.0
-141.0, -18.0
-141.0, 33.0
-141.0, 34.5
-141.0, 69.0
-139.5, -109.5
-139.5, -93.0
-139.5, -18.0
-139.5, 33.0
-139.5, 34.5
-139.5, 36.0
-139.5, 67.5
-139.5, 69.0
-139.5, 70.5
-138.0, -111.0
-138.0, -109.5
-138.0, -93.0
-138.0, -91.5
-138.0, -18.0
-138.0, 33.0
-138.0, 34.5
-138.0, 36.0
-138.0, 37.5
-138.0, 39.0
-138.0, 40.5
-138.0, 42.0
-138.0, 43.5
-138.0, 45.0
-138.0, 46.5
-138.0, 48.0
-138.0, 49.5
-138.0, 51.0
-138.0, 52.5
-138.0, 54.0
-138.0, 55.5
-138.0, 57.0
-138.0, 58.5
-138.0, 60.0
-138.0, 61.5
-138.0, 63.0
-138.0, 64.5
-138.0, 66.0
-138.0, 67.5
-138.0, 69.0
-138.0, 70.5
-138.0, 72.0
-138.0, 73.5
-138.0, 75.0
-138.0, 76.5
-138.0, 78.0
-138.0, 79.5
-138.0, 81.0
-138.0, 82.5
-138.0, 84.0
-138.0, 85.5
-138.0, 87.0
-138.0, 88.5
-138.0, 90.0
-138.0, 91.5
-138.0, 93.0
-138.0, 94.5
-138.0, 96.0
-138.0, 97.5
-138.0, 99.0
-138.0, 100.5
-138.0, 102.0
-138.0, 103.5
-138.0, 105.0
-138.0, 106.5
-138.0, 108.0
-138.0, 109.5
-138.0, 111.0
-138.0, 112.5
-138.0, 114.0
-138.0, 115.5
-138.0, 117.0
-138.0, 118.5
-138.0, 120.0
-138.0, 121.5
-138.0, 123.0
-138.0, 124.5
-138.0, 126.0
-138.0, 127.5
-138.0, 129.0
-138.0, 130.5
-136.5, -112.5
-136.5, -111.0
-136.5, -91.5
-136.5, -18.0
-136.5, 33.0
-136.5, 34.5
-136.5, 36.0
-136.5, 70.5
-136.5, 72.0
-136.5, 73.5
-136.5, 108.0
-136.5, 109.5
-136.5, 111.0
-135.0, -112.5
-135.0, -111.0
-135.0, -91.5
-135.0, -90.0
-135.0, -18.0
-135.0, 33.0
-135.0, 34.5
-135.0, 72.0
-135.0, 109.5
-133.5, -114.0
-133.5, -112.5
-133.5, -90.0
-133.5, -18.0
-133.5, 33.0
-133.5, 34.5
-133.5, 72.0
-133.5, 109.5
-132.0, -115.5
-132.0, -114.0
-132.0, -90.0
-132.0, -88.5
-132.0, -18.0
-132.0, 33.0
-132.0, 34.5
-132.0, 72.0
-132.0, 109.5
-130.5, -115.5
-130.5, -114.0
-130.5, -88.5
-130.5, -18.0
-130.5, 33.0
-130.5, 34.5
-130.5, 72.0
-130.5, 109.5
-129.0, -117.0
-129.0, -115.5
-129.0, -88.5
-129.0, -87.0
-129.0, -18.0
-129.0, 33.0
-129.0, 34.5
-129.0, 72.0
-129.0, 109.5
-127.5, -117.0
-127.5, -115.5
-127.5, -87.0
-127.5, -18.0
-127.5, 33.0
-127.5, 34.5
-127.5, 72.0
-127.5, 109.5
-126.0, -118.5
-126.0, -117.0
-126.0, -87.0
-126.0, -85.5
-126.0, -18.0
-126.0, 33.0
-126.0, 34.5
-126.0, 72.0
-126.0, 109.5
-124.5, -120.0
-124.5, -118.5
-124.5, -117.0
-124.5, -87.0
-124.5, -85.5
-124.5, -18.0
-124.5, 33.0
-124.5, 34.5
-124.5, 72.0
-124.5, 109.5
-123.0, -120.0
-123.0, -118.5
-123.0, -85.5
-123.0, -84.0
-123.0, -18.0
-123.0, 33.0
-123.0, 34.5
-123.0, 72.0
-123.0, 109.5
-121.5, -121.5
-121.5, -120.0
-121.5, -85.5
-121.5, -84.0
-121.5, -18.0
-121.5, 33.0
-121.5, 34.5
-121.5, 72.0
-121.5, 109.5
-120.0, -121.5
-120.0, -120.0
-120.0, -84.0
-120.0, -82.5
-120.0, -18.0
-120.0, 33.0
-120.0, 34.5
-120.0, 72.0
-120.0, 109.5
-118.5, -123.0
-118.5, -121.5
-118.5, -84.0
-118.5, -82.5
-118.5, -18.0
-118.5, 33.0
-118.5, 34.5
-118.5, 72.0
-118.5, 109.5
-117.0, -124.5
-117.0, -123.0
-117.0, -121.5
-117.0, -82.5
-117.0, -81.0
-117.0, -18.0
-117.0, 33.0
-117.0, 34.5
-117.0, 72.0
-117.0, 109.5
-115.5, -124.5
-115.5, -123.0
-115.5, -82.5
-115.5, -81.0
-115.5, -18.0
-115.5, 33.0
-115.5, 34.5
-115.5, 72.0
-115.5, 109.5
-114.0, -126.0
-114.0, -124.5
-114.0, -81.0
-114.0, -79.5
-114.0, -18.0
-114.0, 33.0
-114.0, 34.5
-114.0, 72.0
-114.0, 109.5
-112.5, -127.5
-112.5, -126.0
-112.5, -124.5
-112.5, -81.0
-112.5, -79.5
-112.5, -18.0
-112.5, 33.0
-112.5, 34.5
-112.5, 72.0
-112.5, 109.5
-111.0, -127.5
-111.0, -126.0
-111.0, -79.5
-111.0, -78.0
-111.0, -18.0
-111.0, 33.0
-111.0, 34.5
-111.0, 72.0
-111.0, 109.5
-109.5, -129.0
-109.5, -127.5
-109.5, -126.0
-109.5, -79.5
-109.5, -78.0
-109.5, -18.0
-109.5, 33.0
-109.5, 34.5
-109.5, 72.0
-109.5, 109.5
-108.0, -129.0
-108.0, -127.5
-108.0, -78.0
-108.0, -76.5
-108.0, -18.0
-108.0, 33.0
-108.0, 34.5
-108.0, 72.0
-108.0, 109.5
-106.5, -130.5
-106.5, -129.0
-106.5, -127.5
-106.5, -78.0
-106.5, -76.5
-106.5, -18.0
-106.5, 33.0
-106.5, 34.5
-106.5, 72.0
-106.5, 109.5
-105.0, -130.5
-105.0, -129.0
-105.0, -76.5
-105.0, -75.0
-105.0, -18.0
-105.0, 33.0
-105.0, 34.5
-105.0, 72.0
-105.0, 109.5
-103.5, -130.5
-103.5, -76.5
-103.5, -75.0
-103.5, -18.0
-103.5, 33.0
-103.5, 34.5
-103.5, 72.0
-103.5, 109.5
-102.0, -130.5
-102.0, -76.5
-102.0, -75.0
-102.0, -73.5
-102.0, -18.0
-102.0, 33.0
-102.0, 34.5
-102.0, 72.0
-102.0, 109.5
-100.5, -130.5
-100.5, -76.5
-100.5, -75.0
-100.5, -73.5
-100.5, -18.0
-100.5, 33.0
-100.5, 34.5
-100.5, 72.0
-100.5, 109.5
-99.0, -130.5
-99.0, -76.5
-99.0, -75.0
-99.0, -73.5
-99.0, -72.0
-99.0, -19.5
-99.0, -18.0
-99.0, -16.5
-99.0, 31.5
-99.0, 33.0
-99.0, 34.5
-99.0, 36.0
-99.0, 70.5
-99.0, 72.0
-99.0, 73.5
-99.0, 108.0
-99.0, 109.5
-97.5, -130.5
-97.5, -129.0
-97.5, -127.5
-97.5, -126.0
-97.5, -124.5
-97.5, -123.0
-97.5, -121.5
-97.5, -120.0
-97.5, -118.5
-97.5, -117.0
-97.5, -115.5
-97.5, -114.0
-97.5, -112.5
-97.5, -111.0
-97.5, -109.5
-97.5, -108.0
-97.5, -106.5
-97.5, -105.0
-97.5, -103.5
-97.5, -102.0
-97.5, -100.5
-97.5, -99.0
-97.5, -97.5
-97.5, -96.0
-97.5, -94.5
-97.5, -93.0
-97.5, -91.5
-97.5, -90.0
-97.5, -88.5
-97.5, -87.0
-97.5, -85.5
-97.5, -84.0
-97.5, -82.5
-97.5, -81.0
-97.5, -79.5
-97.5, -78.0
-97.5, -76.5
-97.5, -75.0
-97.5, -73.5
-97.5, -72.0
-97.5, -70.5
-97.5, -69.0
-97.5, -67.5
-97.5, -66.0
-97.5, -64.5
-97.5, -63.0
-97.5, -61.5
-97.5, -60.0
-97.5, -58.5
-97.5, -57.0
-97.5, -55.5
-97.5, -54.0
-97.5, -52.5
-97.5, -51.0
-97.5, -49.5
-97.5, -48.0
-97.5, -46.5
-97.5, -45.0
-97.5, -43.5
-97.5, -42.0
-97.5, -40.5
-97.5, -39.0
-97.5, -37.5
-97.5, -36.0
-97.5, -34.5
-97.5, -33.0
-97.5, -31.5
-97.5, -30.0
-97.5, -28.5
-97.5, -27.0
-97.5, -25.5
-97.5, -24.0
-97.5, -22.5
-97.5, -21.0
-97.5, -19.5
-97.5, -18.0
-97.5, -16.5
-97.5, -15.0
-97.5, -13.5
-97.5, -12.0
-97.5, -10.5
-97.5, -9.0
-97.5, -7.5
-97.5, -6.0
-97.5, -4.5
-97.5, -3.0
-97.5, -1.5
-97.5, 0.0
-97.5, 1.5
-97.5, 3.0
-97.5, 4.5
-97.5, 6.0
-97.5, 7.5
-97.5, 9.0
-97.5, 10.5
-97.5, 12.0
-97.5, 13.5
-97.5, 15.0
-97.5, 16.5
-97.5, 18.0
-97.5, 19.5
-97.5, 21.0
-97.5, 22.5
-97.5, 24.0
-97.5, 25.5
-97.5, 27.0
-97.5, 28.5
-97.5, 30.0
-97.5, 31.5
-97.5, 33.0
-97.5, 34.5
-97.5, 36.0
-97.5, 37.5
-97.5, 39.0
-97.5, 40.5
-97.5, 42.0
-97.5, 43.5
-97.5, 45.0
-97.5, 46.5
-97.5, 48.0
-97.5, 49.5
-97.5, 51.0
-97.5, 52.5
-97.5, 54.0
-97.5, 55.5
-97.5, 57.0
-97.5, 58.5
-97.5, 60.0
-97.5, 61.5
-97.5, 63.0
-97.5, 64.5
-97.5, 66.0
-97.5, 67.5
-97.5, 69.0
-97.5, 70.5
-97.5, 72.0
-97.5, 73.5
-97.5, 75.0
-97.5, 76.5
-97.5, 78.0
-97.5, 79.5
-97.5, 81.0
-97.5, 82.5
-97.5, 84.0
-97.5, 85.5
-97.5, 87.0
-97.5, 88.5
-97.5, 90.0
-97.5, 91.5
-97.5, 93.0
-97.5, 94.5
-97.5, 96.0
-97.5, 97.5
-97.5, 99.0
-97.5, 100.5
-97.5, 102.0
-97.5, 103.5
-97.5, 105.0
-97.5, 106.5
-97.5, 108.0
-97.5, 109.5
-96.0, -75.0
-96.0, -73.5
-96.0, -72.0
-96.0, -19.5
-96.0, -18.0
-96.0, -16.5
-96.0, 43.5
-96.0, 45.0
-96.0, 46.5
-96.0, 108.0
-96.0, 109.5
-94.5, -73.5
-94.5, -18.0
-94.5, 45.0
-94.5, 109.5
-93.0, -73.5
-93.0, -18.0
-93.0, 45.0
-93.0, 109.5
-91.5, -73.5
-91.5, -18.0
-91.5, 45.0
-91.5, 109.5
-90.0, -73.5
-90.0, -18.0
-90.0, 45.0
-90.0, 109.5
-88.5, -73.5
-88.5, -18.0
-88.5, 45.0
-88.5, 109.5
-87.0, -73.5
-87.0, -18.0
-87.0, 45.0
-87.0, 109.5
-85.5, -73.5
-85.5, -18.0
-85.5, 45.0
-85.5, 109.5
-84.0, -73.5
-84.0, -18.0
-84.0, 45.0
-84.0, 109.5
-82.5, -73.5
-82.5, -18.0
-82.5, 45.0
-82.5, 109.5
-81.0, -73.5
-81.0, -18.0
-81.0, 45.0
-81.0, 109.5
-79.5, -73.5
-79.5, -18.0
-79.5, 45.0
-79.5, 109.5
-78.0, -73.5
-78.0, -18.0
-78.0, 45.0
-78.0, 109.5
-76.5, -73.5
-76.5, -18.0
-76.5, 45.0
-76.5, 109.5
-75.0, -73.5
-75.0, -18.0
-75.0, 45.0
-75.0, 109.5
-73.5, -73.5
-73.5, -18.0
-73.5, 45.0
-73.5, 109.5
-72.0, -73.5
-72.0, -18.0
-72.0, 45.0
-72.0, 109.5
-70.5, -73.5
-70.5, -18.0
-70.5, 45.0
-70.5, 109.5
-69.0, -75.0
-69.0, -73.5
-69.0, -72.0
-69.0, -19.5
-69.0, -18.0
-69.0, -16.5
-69.0, 43.5
-69.0, 45.0
-69.0, 109.5
-67.5, -130.5
-67.5, -129.0
-67.5, -127.5
-67.5, -126.0
-67.5, -124.5
-67.5, -123.0
-67.5, -121.5
-67.5, -120.0
-67.5, -118.5
-67.5, -117.0
-67.5, -115.5
-67.5, -114.0
-67.5, -112.5
-67.5, -111.0
-67.5, -109.5
-67.5, -108.0
-67.5, -106.5
-67.5, -105.0
-67.5, -103.5
-67.5, -102.0
-67.5, -100.5
-67.5, -99.0
-67.5, -97.5
-67.5, -96.0
-67.5, -94.5
-67.5, -93.0
-67.5, -91.5
-67.5, -90.0
-67.5, -88.5
-67.5, -87.0
-67.5, -85.5
-67.5, -84.0
-67.5, -82.5
-67.5, -81.0
-67.5, -79.5
-67.5, -78.0
-67.5, -76.5
-67.5, -75.0
-67.5, -73.5
-67.5, -72.0
-67.5, -70.5
-67.5, -69.0
-67.5, -67.5
-67.5, -66.0
-67.5, -64.5
-67.5, -63.0
-67.5, -61.5
-67.5, -60.0
-67.5, -58.5
-67.5, -57.0
-67.5, -55.5
-67.5, -54.0
-67.5, -52.5
-67.5, -51.0
-67.5, -49.5
-67.5, -48.0
-67.5, -46.5
-67.5, -45.0
-67.5, -43.5
-67.5, -42.0
-67.5, -40.5
-67.5, -39.0
-67.5, -37.5
-67.5, -36.0
-67.5, -34.5
-67.5, -33.0
-67.5, -31.5
-67.5, -30.0
-67.5, -28.5
-67.5, -27.0
-67.5, -25.5
-67.5, -24.0
-67.5, -22.5
-67.5, -21.0
-67.5, -19.5
-67.5, -18.0
-67.5, -16.5
-67.5, -15.0
-67.5, -13.5
-67.5, -12.0
-67.5, -10.5
-67.5, -9.0
-67.5, -7.5
-67.5, -6.0
-67.5, -4.5
-67.5, -3.0
-67.5, -1.5
-67.5, 0.0
-67.5, 1.5
-67.5, 3.0
-67.5, 4.5
-67.5, 6.0
-67.5, 7.5
-67.5, 9.0
-67.5, 10.5
-67.5, 12.0
-67.5, 13.5
-67.5, 15.0
-67.5, 16.5
-67.5, 18.0
-67.5, 19.5
-67.5, 21.0
-67.5, 22.5
-67.5, 24.0
-67.5, 25.5
-67.5, 27.0
-67.5, 28.5
-67.5, 30.0
-67.5, 31.5
-67.5, 33.0
-67.5, 34.5
-67.5, 36.0
-67.5, 37.5
-67.5, 39.0
-67.5, 40.5
-67.5, 42.0
-67.5, 43.5
-67.5, 45.0
-67.5, 109.5
-66.0, -96.0
-66.0, -94.5
-66.0, -93.0
-66.0, -91.5
-66.0, -90.0
-66.0, -88.5
-66.0, -87.0
-66.0, -85.5
-66.0, -84.0
-66.0, -42.0
-66.0, -40.5
-66.0, -39.0
-66.0, -37.5
-66.0, -36.0
-66.0, 34.5
-66.0, 36.0
-66.0, 37.5
-66.0, 39.0
-66.0, 40.5
-66.0, 42.0
-66.0, 43.5
-66.0, 45.0
-66.0, 109.5
-64.5, -94.5
-64.5, -88.5
-64.5, -87.0
-64.5, -85.5
-64.5, -84.0
-64.5, -40.5
-64.5, -39.0
-64.5, -37.5
-64.5, 36.0
-64.5, 37.5
-64.5, 39.0
-64.5, 45.0
-64.5, 109.5
-63.0, -94.5
-63.0, -87.0
-63.0, -85.5
-63.0, -84.0
-63.0, -40.5
-63.0, -39.0
-63.0, -37.5
-63.0, 36.0
-63.0, 37.5
-63.0, 39.0
-63.0, 45.0
-63.0, 109.5
-61.5, -94.5
-61.5, -87.0
-61.5, -85.5
-61.5, -84.0
-61.5, -82.5
-61.5, -40.5
-61.5, -39.0
-61.5, -37.5
-61.5, 34.5
-61.5, 36.0
-61.5, 37.5
-61.5, 45.0
-61.5, 109.5
-60.0, -94.5
-60.0, -85.5
-60.0, -84.0
-60.0, -82.5
-60.0, -81.0
-60.0, -40.5
-60.0, -39.0
-60.0, -37.5
-60.0, 34.5
-60.0, 36.0
-60.0, 37.5
-60.0, 45.0
-60.0, 109.5
-58.5, -94.5
-58.5, -84.0
-58.5, -82.5
-58.5, -81.0
-58.5, -79.5
-58.5, -40.5
-58.5, -39.0
-58.5, -37.5
-58.5, 33.0
-58.5, 34.5
-58.5, 36.0
-58.5, 45.0
-58.5, 109.5
-57.0, -94.5
-57.0, -82.5
-57.0, -81.0
-57.0, -79.5
-57.0, -40.5
-57.0, -39.0
-57.0, -37.5
-57.0, 31.5
-57.0, 33.0
-57.0, 34.5
-57.0, 45.0
-57.0, 109.5
-55.5, -94.5
-55.5, -81.0
-55.5, -79.5
-55.5, -78.0
-55.5, -40.5
-55.5, -39.0
-55.5, -37.5
-55.5, 31.5
-55.5, 33.0
-55.5, 34.5
-55.5, 45.0
-55.5, 109.5
-54.0, -94.5
-54.0, -79.5
-54.0, -78.0
-54.0, -76.5
-54.0, -40.5
-54.0, -39.0
-54.0, -37.5
-54.0, 30.0
-54.0, 31.5
-54.0, 33.0
-54.0, 45.0
-54.0, 109.5
-52.5, -94.5
-52.5, -78.0
-52.5, -76.5
-52.5, -75.0
-52.5, -40.5
-52.5, -39.0
-52.5, -37.5
-52.5, 28.5
-52.5, 30.0
-52.5, 31.5
-52.5, 33.0
-52.5, 45.0
-52.5, 109.5
-51.0, -94.5
-51.0, -76.5
-51.0, -75.0
-51.0, -73.5
-51.0, -40.5
-51.0, -39.0
-51.0, -37.5
-51.0, 28.5
-51.0, 30.0
-51.0, 31.5
-51.0, 45.0
-51.0, 109.5
-49.5, -94.5
-49.5, -76.5
-49.5, -75.0
-49.5, -73.5
